t,  X,  Y,  Z,  X.1,  Y.1,  Z.1,  traj_id
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.359039723873138074e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.359039723873138074e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.332206904888153312e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.332206904888153312e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.291732907295227266e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.291732907295227266e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.276083737611770699e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.276083737611770699e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.262985885143280175e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.262985885143280175e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.252298444509506239e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.252298444509506239e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.243272095918655090e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.243272095918655090e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.235420554876327445e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.235420554876327445e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.228794068098068223e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.228794068098068223e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.223188519477843954e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.223188519477843954e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.218435019254684309e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.218435019254684309e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.214393287897109520e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.214393287897109520e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.211042225360870438e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.211042225360870438e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.208084106445312181e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.208084106445312181e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.205618798732756985e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.205618798732756985e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.201546758413314826e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.201546758413314826e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.199918478727340400e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.199918478727340400e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.152973562479019283e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.152973562479019283e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,9.958544075489041830e-03,2.349854431152344159e+00,-3.568962097167968750e+00,9.958544075489041830e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.186950385570523556e-03,2.349854431152344159e+00,-3.568962097167968750e+00,8.186950385570523556e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,6.497300863265990933e-03,2.349854431152344159e+00,-3.568962097167968750e+00,6.497300863265990933e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.854475557804108048e-03,2.349854431152344159e+00,-3.568962097167968750e+00,4.854475557804108048e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.208444342017174097e-03,2.349854431152344159e+00,-3.568962097167968750e+00,3.208444342017174097e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.651676483452320420e-03,2.349854431152344159e+00,-3.568962097167968750e+00,1.651676483452320420e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.545748423784969340e-05,2.349854431152344159e+00,-3.568962097167968750e+00,8.545748423784969340e-05,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.947764024138450206e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-2.947764024138450206e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.828692317008970190e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-5.828692317008970190e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.256748229265213949e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-7.256748229265213949e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.005595296621322569e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.005595296621322569e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.143104732036590368e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.143104732036590368e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.279208779335021945e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.279208779335021945e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.414056479930877845e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.414056479930877845e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.543861806392669324e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.543861806392669324e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.672717988491058752e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.672717988491058752e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.804588973522185807e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.804588973522185807e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.935652256011962877e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.935652256011962877e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.065992593765259358e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.065992593765259358e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.191880643367767958e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.191880643367767958e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.321013271808624115e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.321013271808624115e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.445852041244507211e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.445852041244507211e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.574015855789184293e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.574015855789184293e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.701763927936554066e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.701763927936554066e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.952453196048736989e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.952453196048736989e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.079208493232726829e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.079208493232726829e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.205697894096374428e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.205697894096374428e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.331949114799499789e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.331949114799499789e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.580136775970458457e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.580136775970458457e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.705819010734558855e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.705819010734558855e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.831348896026611633e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.831348896026611633e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.956742167472839661e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.956742167472839661e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.082013487815856767e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.082013487815856767e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.207175731658935325e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.207175731658935325e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.328563213348388811e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.328563213348388811e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.574772477149963157e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.574772477149963157e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.820708870887755598e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.820708870887755598e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.941757678985595620e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-4.941757678985595620e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.066424965858459112e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.066424965858459112e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.187383294105529091e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.187383294105529091e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.311966180801390436e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.311966180801390436e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.432850837707520197e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.432850837707520197e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.678191065788266295e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.678191065788266295e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.802652359008788480e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.802652359008788480e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.927090048789978444e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-5.927090048789978444e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.175904989242553961e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.175904989242553961e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.417338848114012562e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.417338848114012562e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.541693925857541836e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.541693925857541836e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.666035413742064930e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.666035413742064930e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.790369749069213867e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.790369749069213867e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.914686918258666770e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-6.914686918258666770e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.039004087448119673e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.039004087448119673e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.163311243057249311e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.163311243057249311e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.287604093551634798e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.287604093551634798e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.408241271972654252e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.408241271972654252e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.532534122467041127e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.532534122467041127e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.653169155120849443e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.653169155120849443e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.777437686920166127e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-7.777437686920166127e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.267201900482178123e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.267201900482178123e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.387815475463865356e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.387815475463865356e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.629042625427246760e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.629042625427246760e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.753300428390502208e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.753300428390502208e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.877544641494751476e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.877544641494751476e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.998134613037107876e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-8.998134613037107876e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-9.118724584579468440e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-9.118724584579468440e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745846945e-02,2.000000000000000000e+00
0.000000000000000000e+00,-1.634731590747833191e-03,1.053479388356208697e-03,7.286645650863649015e-02,-1.634731590747833191e-03,1.053479388356208697e-03,7.286645650863649015e-02,3.000000000000000000e+00
0.000000000000000000e+00,-2.096745967864990096e-03,1.352787017822265625e-03,9.027792692184447021e-02,-2.096745967864990096e-03,1.352787017822265625e-03,9.027792692184447021e-02,3.000000000000000000e+00
0.000000000000000000e+00,-2.614706456661224088e-03,1.688564866781234932e-03,1.102182054519653120e-01,-2.614706456661224088e-03,1.688564866781234932e-03,1.102182054519653120e-01,3.000000000000000000e+00
0.000000000000000000e+00,-3.717427253723145503e-03,2.403848618268966501e-03,1.497296333312988503e-01,-3.717427253723145503e-03,2.403848618268966501e-03,1.497296333312988503e-01,3.000000000000000000e+00
0.000000000000000000e+00,-4.920220673084258790e-03,3.184230327606200981e-03,1.879192399978637518e-01,-4.920220673084258790e-03,3.184230327606200981e-03,1.879192399978637518e-01,3.000000000000000000e+00
0.000000000000000000e+00,-6.179109811782836602e-03,4.000459611415862864e-03,2.267657232284545632e-01,-6.179109811782836602e-03,4.000459611415862864e-03,2.267657232284545632e-01,3.000000000000000000e+00
0.000000000000000000e+00,-7.509518861770629432e-03,4.861814677715300438e-03,2.733954906463623158e-01,-7.509518861770629432e-03,4.861814677715300438e-03,2.733954906463623158e-01,3.000000000000000000e+00
0.000000000000000000e+00,-8.184679150581360141e-03,5.298461318016052697e-03,2.987060451507568271e-01,-8.184679150581360141e-03,5.298461318016052697e-03,2.987060451507568271e-01,3.000000000000000000e+00
0.000000000000000000e+00,-8.890312910079955014e-03,5.754520297050476178e-03,3.256478691101074019e-01,-8.890312910079955014e-03,5.754520297050476178e-03,3.256478691101074019e-01,3.000000000000000000e+00
0.000000000000000000e+00,-9.583527445793153798e-03,6.202291846275328861e-03,3.525650024414063721e-01,-9.583527445793153798e-03,6.202291846275328861e-03,3.525650024414063721e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.099083304405212326e-02,7.110682129859925010e-03,4.087088871002196311e-01,-1.099083304405212326e-02,7.110682129859925010e-03,4.087088871002196311e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.172432303428650076e-02,7.583901286125183105e-03,4.378816223144529896e-01,-1.172432303428650076e-02,7.583901286125183105e-03,4.378816223144529896e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.246276497840881174e-02,8.060211539268492126e-03,4.669398307800293191e-01,-1.246276497840881174e-02,8.060211539268492126e-03,4.669398307800293191e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.320593476295471407e-02,8.539494276046753068e-03,4.958843421936033891e-01,-1.320593476295471407e-02,8.539494276046753068e-03,4.958843421936033891e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.395370602607727030e-02,9.021686911582943794e-03,5.247244834899903454e-01,-1.395370602607727030e-02,9.021686911582943794e-03,5.247244834899903454e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.470601677894592223e-02,9.506763219833371664e-03,5.534696388244627618e-01,-1.470601677894592223e-02,9.506763219833371664e-03,5.534696388244627618e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.544053077697753705e-02,9.980325698852540034e-03,5.812863922119140270e-01,-1.544053077697753705e-02,9.980325698852540034e-03,5.812863922119140270e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.617933154106140220e-02,1.045661449432372901e-02,6.090281867980955610e-01,-1.617933154106140220e-02,1.045661449432372901e-02,6.090281867980955610e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.692248106002808283e-02,1.093566417694091623e-02,6.367008018493651722e-01,-1.692248106002808283e-02,1.093566417694091623e-02,6.367008018493651722e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.767007231712340587e-02,1.141753315925597700e-02,6.643096160888670720e-01,-1.767007231712340587e-02,1.141753315925597700e-02,6.643096160888670720e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.842224717140197865e-02,1.190230846405028985e-02,6.918588066101071243e-01,-1.842224717140197865e-02,1.190230846405028985e-02,6.918588066101071243e-01,3.000000000000000000e+00
0.000000000000000000e+00,-1.920221805572509127e-02,1.240493655204772880e-02,7.201842498779297275e-01,-1.920221805572509127e-02,1.240493655204772880e-02,7.201842498779297275e-01,3.000000000000000000e+00
0.000000000000000000e+00,-2.155138015747070160e-02,1.410648107528686239e-02,8.205444145202636097e-01,-2.155138015747070160e-02,1.410648107528686239e-02,8.205444145202636097e-01,3.000000000000000000e+00
0.000000000000000000e+00,-2.112691164016724035e-02,1.417939305305480555e-02,8.432853126525877707e-01,-2.112691164016724035e-02,1.417939305305480555e-02,8.432853126525877707e-01,3.000000000000000000e+00
0.000000000000000000e+00,-7.974424362182618020e-03,1.020010471343993537e-02,9.575046157836916150e-01,-7.974424362182618020e-03,1.020010471343993537e-02,9.575046157836916150e-01,3.000000000000000000e+00
0.000000000000000000e+00,-3.664950728416441466e-03,8.721221685409546315e-03,9.769767379760742054e-01,-3.664950728416441466e-03,8.721221685409546315e-03,9.769767379760742054e-01,3.000000000000000000e+00
0.000000000000000000e+00,5.823898315429688541e-03,5.483516454696654371e-03,1.007169456481933567e+00,5.823898315429688541e-03,5.483516454696654371e-03,1.007169456481933567e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.097516059875488365e-02,3.742652535438537650e-03,1.018393936157226287e+00,1.097516059875488365e-02,3.742652535438537650e-03,1.018393936157226287e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.202923536300659124e-02,3.542125690728425627e-05,1.034930191040039027e+00,2.202923536300659124e-02,3.542125690728425627e-05,1.034930191040039027e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.788651943206787304e-02,-1.918586045503616402e-03,1.040700416564940944e+00,2.788651943206787304e-02,-1.918586045503616402e-03,1.040700416564940944e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.394838571548462053e-02,-3.936612904071807792e-03,1.045406341552734375e+00,3.394838571548462053e-02,-3.936612904071807792e-03,1.045406341552734375e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.020261764526367188e-02,-6.016497611999512690e-03,1.049499549865722692e+00,4.020261764526367188e-02,-6.016497611999512690e-03,1.049499549865722692e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.642822265624999695e-02,-8.086297512054444955e-03,1.052854614257813015e+00,4.642822265624999695e-02,-8.086297512054444955e-03,1.052854614257813015e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.945472717285156528e-02,-1.242210507392883106e-02,1.058151054382324263e+00,5.945472717285156528e-02,-1.242210507392883106e-02,1.058151054382324263e+00,3.000000000000000000e+00
0.000000000000000000e+00,6.622755527496337891e-02,-1.468253254890441832e-02,1.060256195068359109e+00,6.622755527496337891e-02,-1.468253254890441832e-02,1.060256195068359109e+00,3.000000000000000000e+00
0.000000000000000000e+00,7.982204437255858986e-02,-1.923637270927428672e-02,1.063602561950683700e+00,7.982204437255858986e-02,-1.923637270927428672e-02,1.063602561950683700e+00,3.000000000000000000e+00
0.000000000000000000e+00,9.388008117675777919e-02,-2.396539449691772669e-02,1.066219825744628702e+00,9.388008117675777919e-02,-2.396539449691772669e-02,1.066219825744628702e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.009847259521484547e-01,-2.636025667190552285e-02,1.067316169738769638e+00,1.009847259521484547e-01,-2.636025667190552285e-02,1.067316169738769638e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.079195117950439431e-01,-2.869950771331787609e-02,1.068273124694824272e+00,1.079195117950439431e-01,-2.869950771331787609e-02,1.068273124694824272e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.150989723205566445e-01,-3.112214326858520758e-02,1.069165878295898375e+00,1.150989723205566445e-01,-3.112214326858520758e-02,1.069165878295898375e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.295433712005615023e-01,-3.599712610244751310e-02,1.070718269348144291e+00,1.295433712005615023e-01,-3.599712610244751310e-02,1.070718269348144291e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.368000316619873147e-01,-3.844655990600585188e-02,1.071398620605468643e+00,1.368000316619873147e-01,-3.844655990600585188e-02,1.071398620605468643e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.438608455657958696e-01,-4.083028793334960577e-02,1.072007789611816309e+00,1.438608455657958696e-01,-4.083028793334960577e-02,1.072007789611816309e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.511509132385253917e-01,-4.329206943511961642e-02,1.072588348388671786e+00,1.511509132385253917e-01,-4.329206943511961642e-02,1.072588348388671786e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.584541034698486450e-01,-4.575921058654784657e-02,1.073126449584960840e+00,1.584541034698486450e-01,-4.575921058654784657e-02,1.073126449584960840e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.657683563232421886e-01,-4.823111534118652149e-02,1.073626327514648482e+00,1.657683563232421886e-01,-4.823111534118652149e-02,1.073626327514648482e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.730919265747070390e-01,-5.070724010467527604e-02,1.074091529846191495e+00,1.730919265747070390e-01,-5.070724010467527604e-02,1.074091529846191495e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.875456047058104980e-01,-5.559694766998291016e-02,1.074915847778320277e+00,1.875456047058104980e-01,-5.559694766998291016e-02,1.074915847778320277e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.020215225219726407e-01,-6.049724578857421098e-02,1.075631790161132750e+00,2.020215225219726407e-01,-6.049724578857421098e-02,1.075631790161132750e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.093739700317382713e-01,-6.298705101013185592e-02,1.075956687927245525e+00,2.093739700317382713e-01,-6.298705101013185592e-02,1.075956687927245525e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.167299270629882979e-01,-6.547853469848632924e-02,1.076256752014159934e+00,2.167299270629882979e-01,-6.547853469848632924e-02,1.076256752014159934e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.238723564147948875e-01,-6.789814472198486828e-02,1.076523971557616699e+00,2.238723564147948875e-01,-6.789814472198486828e-02,1.076523971557616699e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.310171318054199396e-01,-7.031901359558104248e-02,1.076767387390136665e+00,2.310171318054199396e-01,-7.031901359558104248e-02,1.076767387390136665e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.381637954711914029e-01,-7.274103641510010210e-02,1.076985740661621005e+00,2.381637954711914029e-01,-7.274103641510010210e-02,1.076985740661621005e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.455287361145020442e-01,-7.523757934570311778e-02,1.077182006835937456e+00,2.455287361145020442e-01,-7.523757934570311778e-02,1.077182006835937456e+00,3.000000000000000000e+00
