t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.332206904888153139e-02,1.213991586663137651e-04,2.761123438256939038e-05,3.994091075565608939e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.309864640235900400e-02,1.053533759089142453e-04,2.395253352968282944e-05,3.328383880072217221e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.291732907295227092e-02,9.179003582404925317e-05,2.085050455861870030e-05,2.793051614781087016e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.276083737611770699e-02,7.962609909361852362e-05,1.804882570521023724e-05,2.335508076297129060e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.262985885143280002e-02,6.906393917312249038e-05,1.564060732281070021e-05,1.956649941102119039e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.252298444509506239e-02,6.014624314329882615e-05,1.360365795152764511e-05,1.650961728893324612e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.243272095918655090e-02,5.237522602874950174e-05,1.186481770803799002e-05,1.395827572811003496e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.235420554876327445e-02,4.541215967672884154e-05,1.023177067494159247e-05,1.176712786104870158e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.228794068098068223e-02,3.937213667242036506e-05,8.810641791739046893e-06,9.942794450573140888e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.223188519477843954e-02,3.413565861517728599e-05,7.633749181040012845e-06,8.421614009465342582e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.218435019254684483e-02,2.959358772695562048e-05,6.477815906512983420e-06,7.151071114436737160e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.214393287897109520e-02,2.565394674953857171e-05,5.438615918486646945e-06,6.087863450627428383e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.211042225360870438e-02,2.233298610638276708e-05,4.711260542937199091e-06,5.220439359286804630e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.208084106445312528e-02,1.936125823897401075e-05,4.023913017908295264e-06,4.467567485067075461e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.205618798732757332e-02,1.685516773742148377e-05,3.356369736605026396e-06,3.850622145333282894e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.203431546688079647e-02,1.461460606674288643e-05,2.667065187600689803e-06,3.313106051216621346e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.201546758413314826e-02,1.267221812421004435e-05,1.975373373368642337e-06,2.858577087333395890e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.199918478727340400e-02,1.098751443343275378e-05,1.501953773360539681e-06,2.473133400995496545e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.152973562479019110e-02,9.570116199794528834e-06,1.278074081037529902e-06,2.151498794692956740e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,9.958544075489043565e-03,8.341625115068138340e-06,1.074528059278804998e-06,2.874383926498212394e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.186950385570523556e-03,7.235054655651390283e-06,8.589473370607974046e-07,2.881117165169623240e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,6.497300863265990066e-03,6.297645602287791828e-06,6.430276125458149299e-07,2.805211246075230425e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.854475557804108048e-03,5.472228787967217837e-06,4.205474633394471821e-07,2.726971209096216153e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.208444342017174530e-03,4.732850196786686298e-06,1.844602683315244784e-07,2.653403878246851644e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.651676483452320203e-03,4.107626555456766904e-06,-1.437360828453165579e-08,2.589280009295705232e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.545748423784969340e-05,3.550505015957576904e-06,-2.178656818515674135e-07,2.530078887958473466e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.446481235325336803e-03,3.067492723654136684e-06,-4.084135573593848311e-07,2.477137297405622440e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.947764024138450640e-03,2.652837781225616517e-06,-5.769090548299998081e-07,2.429797202358580932e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.378649443387985264e-03,2.304494519762672111e-06,-6.975791328928277884e-07,2.388643473394062577e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.828692317008970190e-03,1.990765597835374486e-06,-7.755173408729076178e-07,2.350668311124690379e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.256748229265212215e-03,1.719303261057413449e-06,-8.063542671585772049e-07,2.316710799936873011e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.665139079093935048e-03,1.489468823714725952e-06,-7.900723230835904416e-07,2.286349982026789907e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.005595296621322396e-02,1.294153215470210906e-06,-7.342868627202844111e-07,2.259201407435449394e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.143104732036590541e-02,1.118809623516873116e-06,-6.633478827939769349e-07,2.234930396082435156e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.279208779335021945e-02,9.631146266075619615e-07,-5.917076383105264646e-07,2.213225662710174013e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.414056479930877498e-02,8.282386377877428008e-07,-5.203018350549797502e-07,2.193822860719231993e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.543861806392669671e-02,7.172433376953872265e-07,-4.512206397441055551e-07,2.176955342293900864e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.672717988491058405e-02,6.252798516886335908e-07,-3.852093878028844712e-07,2.161826640368329500e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.804588973522186154e-02,5.484272006713160704e-07,-3.242190579190284131e-07,2.147865444422366044e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.935652256011962877e-02,4.846993089789568699e-07,-2.702408089235455750e-07,2.135383933783012722e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.065992593765259358e-02,4.293884246286688687e-07,-2.232757640321488025e-07,2.124222964048727014e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.191880643367767612e-02,3.783584568984407189e-07,-1.843998181299374333e-07,2.114525139332086023e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.321013271808624115e-02,3.295655020892039989e-07,-1.512575346729442713e-07,2.105573564768044303e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.445852041244506864e-02,2.858801715904007060e-07,-1.257991026861238186e-07,2.097795903682866947e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.574015855789184987e-02,2.446550100304702361e-07,-1.064822843692149100e-07,2.090616971254466994e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.701763927936554066e-02,2.072706452429215976e-07,-9.418225035221240253e-08,2.084200382232752058e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.829140603542328047e-02,1.737273889857770324e-07,-8.889943366154964919e-08,2.078461796045363297e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.952453196048736989e-02,1.453308215261540023e-07,-8.536998482968502196e-08,2.073476761579555738e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.079208493232727176e-02,1.282672586015135679e-07,-7.645722630796451051e-08,2.068873941898372870e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.205697894096374428e-02,1.189186756023412422e-07,-6.235259720068033938e-08,2.064761668443698128e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.331949114799500483e-02,1.112007248348852596e-07,-4.651681181677025490e-08,2.061082720756545472e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.454283595085144015e-02,1.019519294895771084e-07,-4.100146574760840222e-08,2.057886719703687917e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.580136775970459151e-02,9.547134264355871075e-08,-3.686029041373209196e-08,2.054935842752463881e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.705819010734558161e-02,9.006578686995266477e-08,-3.295410487567782661e-08,2.052300125360494720e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.831348896026611633e-02,8.509989017684704502e-08,-2.928291489562951437e-08,2.049942165613180267e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.956742167472839661e-02,8.057365413723145362e-08,-2.584673443521269600e-08,2.047834545373920789e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.082013487815856767e-02,7.648709936521060706e-08,-2.264554951771432767e-08,2.045949101448063245e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.207175731658934631e-02,7.284023738462915979e-08,-1.967936692146046303e-08,2.044264078140262120e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.328563213348388811e-02,6.972110779143859865e-08,-1.702516198809813883e-08,2.042799741029741878e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.449868440628051980e-02,6.701619895058583487e-08,-1.459234637084926399e-08,2.041486501693728084e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.574772477149963157e-02,6.466258430923727767e-08,-1.231735677526772813e-08,2.040275186300279653e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.699606418609618419e-02,6.274865600352794297e-08,-1.027737013389774785e-08,2.039189636707307296e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.820708870887756292e-02,6.131153452807769186e-08,-8.522125121613558052e-09,2.038249373435974954e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.941757678985595620e-02,6.028865489713830142e-08,-6.988281114084109528e-09,2.037402838468552191e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.066424965858459806e-02,5.966803654598327670e-08,-5.639534287656058155e-09,2.036624997854233066e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.187383294105529785e-02,5.948619530787739828e-08,-4.555231290697023281e-09,2.035946249961852750e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.311966180801390436e-02,5.973211021650904322e-08,-3.669626923479635960e-09,2.035321593284606378e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.432850837707520197e-02,6.039132067950855503e-08,-3.034836079016697471e-09,2.034777104854582908e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.553704023361204223e-02,6.146477958728213517e-08,-2.621449792789144226e-09,2.034290730953215998e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.678191065788266989e-02,6.300404220122165621e-08,-2.427124417921071816e-09,2.033840119838713212e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.802652359008789174e-02,6.498304448547264007e-08,-2.467815344755835421e-09,2.033438235521315141e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.927090048789979138e-02,6.740179985149048040e-08,-2.743549141297381089e-09,2.033077925443647904e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.051508426666259849e-02,7.026031042899871707e-08,-3.254319878916765495e-09,2.032755613327023869e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.175904989242553961e-02,7.355856421361416253e-08,-4.000122519398281622e-09,2.032469063997266456e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.296630859375000611e-02,7.718035781000529064e-08,-4.948751030046533598e-09,2.032217681407925136e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.417338848114012562e-02,8.121641753048123155e-08,-6.118794929837887036e-09,2.031994909048076836e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.541693925857541836e-02,8.580806406773317859e-08,-7.555875849096129084e-09,2.031786888837809613e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.666035413742064930e-02,9.083946408262478110e-08,-9.227995658574500711e-09,2.031603008508676977e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.790369749069213867e-02,9.631062909326747163e-08,-1.113514620666348783e-08,2.031435519456857575e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-6.914686918258666770e-02,1.022215436613105680e-07,-1.327733611846198138e-08,2.031289041042321220e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.039004087448119673e-02,1.085722209515899449e-07,-1.565456717585634946e-08,2.031156420707695698e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.163311243057250699e-02,1.153626686046841805e-07,-1.826682887112432334e-08,2.031039446592322606e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.287604093551636186e-02,1.225928722217323180e-07,-2.111413072330346454e-08,2.030932456254949670e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.408241271972654252e-02,1.300309738697084323e-07,-2.410247719640850712e-08,2.030841112136829441e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.532534122467041127e-02,1.381277474036907012e-07,-2.741296402637308265e-08,2.030754983425127891e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.653169155120849443e-02,1.464069142205858564e-07,-3.085087663408038368e-08,2.030681371688828618e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.777437686920166127e-02,1.553702538693788532e-07,-3.462457734110712429e-08,2.030612230300888055e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.901706218719482810e-02,1.646455101218378280e-07,-3.863332424571071536e-08,2.030550241470320816e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.022319793701170043e-02,1.649020906428903163e-07,-4.274894999568831621e-08,2.030496597290044336e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.146588325500488115e-02,1.521863312070372920e-07,-4.722088526658216261e-08,2.030447274446511297e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.267201900482178123e-02,1.369665665040678764e-07,-5.178606919995206342e-08,2.030407190322892630e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.387815475463865356e-02,1.266392850907668610e-07,-5.657267593349607076e-08,2.030368298292168916e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.508429050445556752e-02,1.210014614837996405e-07,-6.158070146649377523e-08,2.030336260795595482e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.629042625427246760e-02,1.161433296892990397e-07,-6.681015045083965434e-08,2.030305266380316720e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.753300428390503596e-02,1.080106660088540019e-07,-7.242965831184858406e-08,2.030278146266940309e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.877544641494751476e-02,1.051035746377362437e-07,-7.828421180206048648e-08,2.030252516269680785e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.998134613037107876e-02,1.009495920863351331e-07,-8.419135690864526055e-08,2.030231505632403843e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-9.118724584579468440e-02,8.899424198876686121e-08,-9.031991410793760352e-08,2.030210942029956889e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745848333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745848333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.349854278564452947e+00,-3.568962097167968750e+00,-9.143647670745848333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,-1.634731590747833191e-03,1.053479388356208697e-03,7.286645650863649015e-02,3.686340218965568072e-01,1.921720128569512354e-01,-2.707711614043417203e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.096745967864990529e-03,1.352787017822265625e-03,9.027792692184449796e-02,4.512194275212457195e-01,1.147187003608686751e-01,-3.172121240121044572e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.614706456661224521e-03,1.688564866781234932e-03,1.102182054519653259e-01,5.131649918855597514e-01,1.488471541308142125e-02,-3.334098039665744917e+00,3.000000000000000000e+00
0.000000000000000000e+00,-3.162758648395538538e-03,2.044004499912261633e-03,1.304737329483032227e-01,5.507268039946953131e-01,-8.057702632263788467e-02,-3.303530159833521385e+00,3.000000000000000000e+00
0.000000000000000000e+00,-3.717427253723145069e-03,2.403848618268966501e-03,1.497296333312988503e-01,5.741780247321484065e-01,-1.524735703474359716e-01,-3.211355886480856014e+00,3.000000000000000000e+00
0.000000000000000000e+00,-4.309239983558654959e-03,2.787839174270629900e-03,1.689982366561889604e-01,5.971180858691309545e-01,-1.962225307312323586e-01,-3.124843335576141357e+00,3.000000000000000000e+00
0.000000000000000000e+00,-4.920220673084258790e-03,3.184230327606200981e-03,1.879192399978637795e-01,6.263694781202727713e-01,-2.059012062678288180e-01,-3.104695308960791156e+00,3.000000000000000000e+00
0.000000000000000000e+00,-5.549902319908142298e-03,3.592614233493805070e-03,2.070725297927856479e-01,6.624289345298941534e-01,-1.824163130538995758e-01,-3.207944678246054782e+00,3.000000000000000000e+00
0.000000000000000000e+00,-6.179109811782835734e-03,4.000459611415862864e-03,2.267657232284545910e-01,6.989019469587708366e-01,-1.336593816720828554e-01,-3.480302779803456481e+00,3.000000000000000000e+00
0.000000000000000000e+00,-6.846219897270202324e-03,4.432539045810699081e-03,2.493311405181884710e-01,7.314124535791427517e-01,-6.932180738000059961e-02,-3.913582365972598343e+00,3.000000000000000000e+00
0.000000000000000000e+00,-7.509518861770630299e-03,4.861814677715301306e-03,2.733954906463623158e-01,7.548545792653511555e-01,-8.625642841996516985e-03,-4.183285111262697420e+00,3.000000000000000000e+00
0.000000000000000000e+00,-8.184679150581360141e-03,5.298461318016051830e-03,2.987060451507567715e-01,7.715274221658682263e-01,3.941224045241544655e-02,-4.345134411456708534e+00,3.000000000000000000e+00
0.000000000000000000e+00,-8.890312910079955014e-03,5.754520297050477046e-03,3.256478691101074019e-01,7.849404649216488172e-01,6.990629588204719247e-02,-4.473162355930432099e+00,3.000000000000000000e+00
0.000000000000000000e+00,-9.583527445793153798e-03,6.202291846275328861e-03,3.525650024414063166e-01,7.968843659826676529e-01,7.993229205117356739e-02,-4.608584297762584825e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.028408646583557108e-02,6.654578447341919119e-03,3.803686523437499467e-01,8.085835480993595059e-01,7.268406558412857099e-02,-4.758699113590400209e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.099083304405212326e-02,7.110682129859924143e-03,4.087088871002197421e-01,8.193381813770719280e-01,5.277349431748478564e-02,-4.780053719552207703e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.172432303428649902e-02,7.583901286125183105e-03,4.378816223144530451e-01,8.284849787739813065e-01,2.701770688727484285e-02,-4.763012890916908937e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.246276497840881174e-02,8.060211539268492126e-03,4.669398307800293191e-01,8.357258882294368307e-01,3.093562732021187811e-03,-4.743651355249379087e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.320593476295471407e-02,8.539494276046753068e-03,4.958843421936033891e-01,8.417319911496526919e-01,-1.436559442469173380e-02,-4.725724462959660421e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.395370602607727203e-02,9.021686911582945528e-03,5.247244834899902344e-01,8.472116916818849264e-01,-2.356435862492931022e-02,-4.709422456056500117e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.470601677894592223e-02,9.506763219833373399e-03,5.534696388244628729e-01,8.525634987636988571e-01,-2.504746891130327224e-02,-4.694603723029093345e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.544053077697753878e-02,9.980325698852540034e-03,5.812863922119140270e-01,8.576879652001363485e-01,-2.103124318816437799e-02,-4.681465479420404030e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.617933154106140220e-02,1.045661449432373075e-02,6.090281867980955610e-01,8.626864987739162327e-01,-1.406867406128947499e-02,-4.669428480357387556e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.692248106002807936e-02,1.093566417694091623e-02,6.367008018493652832e-01,8.674912112352890503e-01,-6.445231496180148234e-03,-4.658363390096846857e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.767007231712340934e-02,1.141753315925597874e-02,6.643096160888670720e-01,8.720914519060614101e-01,9.960756387733528362e-05,-4.648142995630720087e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.842224717140197865e-02,1.190230846405029332e-02,6.918588066101072354e-01,8.765067571766550492e-01,4.563840203876678991e-03,-4.638636827850148414e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.920221805572509474e-02,1.240493655204772706e-02,7.201842498779297275e-01,8.808880682916059301e-01,6.694416754764315192e-03,-4.629446908496289481e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.998723149299621096e-02,1.291079759597778265e-02,7.483237838745118164e-01,1.085385923490080007e+00,4.136833894111055510e-02,-4.449150926619096502e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.073859930038451579e-02,1.340121746063232221e-02,7.745425415039061123e-01,1.934824653736889166e+00,2.772753068047771330e-01,-3.675536258082800600e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.133995771408080458e-02,1.382464051246643129e-02,7.981089591979977360e-01,2.014211249581558949e+00,6.361338465534542852e-01,-3.040786968796935330e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.155138015747070160e-02,1.410648107528686239e-02,8.205444145202634987e-01,1.727525099144287868e+00,9.111900829888915920e-01,-3.136906559182950804e+00,3.000000000000000000e+00
0.000000000000000000e+00,-2.112691164016724035e-02,1.417939305305480728e-02,8.432853126525878817e-01,1.343836942400502110e+00,9.721855316866128138e-01,-3.434398352754338912e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.996868729591369518e-02,1.399480462074279528e-02,8.661896324157715155e-01,9.257307343982790204e-01,7.977592367791807026e-01,-3.865561432572623080e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.803243517875671720e-02,1.350033760070800705e-02,8.891508293151855202e-01,5.062872584427764444e-01,3.303425315973295695e-01,-4.399164252129743602e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.533689498901366979e-02,1.267878413200378487e-02,9.121929931640625488e-01,2.453678754998761535e-01,-3.317345641776365261e-01,-4.900306967490243082e+00,3.000000000000000000e+00
0.000000000000000000e+00,-1.192930340766906738e-02,1.154981374740600419e-02,9.353708839416502441e-01,2.533384643910644995e-01,-1.011088741063924212e+00,-5.302039376813286076e+00,3.000000000000000000e+00
0.000000000000000000e+00,-7.974424362182618020e-03,1.020010471343993710e-02,9.575046157836913929e-01,6.074229842722673745e-01,-1.606977135354557440e+00,-5.223394541838186633e+00,3.000000000000000000e+00
0.000000000000000000e+00,-3.664950728416441900e-03,8.721221685409546315e-03,9.769767379760742054e-01,1.322683912640452597e+00,-2.071167057752749674e+00,-4.906626357881708422e+00,3.000000000000000000e+00
0.000000000000000000e+00,9.408412873744961477e-04,7.144721150398254325e-03,9.934795761108398127e-01,2.301701003227778486e+00,-2.192492582240055832e+00,-4.493465949567510442e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.823898315429687673e-03,5.483516454696655239e-03,1.007169456481933567e+00,3.356044203799729786e+00,-1.856423806820099109e+00,-4.055106187323616496e+00,3.000000000000000000e+00
