,t,X,Y,Z,occupancy,sig_x,sig_y,sig_z
18660,0.0,557.1866690604288,-832.405991292925,-157.80790114591005,0.0,0.0,0.0,0.0
18661,0.0,705.4601494535846,-504.131880237221,-152.31629076097835,0.0,0.0,0.0,0.0
18662,0.0,766.1303266098458,-369.8094887970651,-150.0692471625983,0.0,0.0,0.0,0.0
18663,0.0,768.0,-365.6700744628906,-150.0,1.0,0.0,0.0,0.0
18664,0.0,531.0894344415489,-893.3395941583631,-158.8317787174337,0.0,0.0,0.0,0.0
18665,0.0,717.1606650014168,-511.3492850728316,-152.4846451794849,0.0,0.0,0.0,0.0
18666,0.0,738.7080011044446,-467.11421685084116,-151.7496373052344,0.0,0.0,0.0,0.0
18667,0.0,790.0,-361.8155822753906,-150.0,1.0,0.0,0.0,0.0
18668,0.0,590.5595546451366,-775.807143419173,-156.86929678063467,0.0,0.0,0.0,0.0
18669,0.0,608.3194931918944,-740.3706113367678,-156.2783356030718,0.0,0.0,0.0,0.0
18670,0.0,621.4045634147741,-714.26187737168,-155.842930464307,0.0,0.0,0.0,0.0
18671,0.0,797.0,-363.8950500488281,-150.0,1.0,0.0,0.0,0.0
18672,0.0,630.2332481839426,-712.1279561292292,-155.74636985774558,0.0,0.0,0.0,0.0
18673,0.0,711.7854894930492,-560.04005065018,-153.1681792007189,0.0,0.0,0.0,0.0
18674,0.0,810.0918855751273,-376.70708965101335,-150.06032308497933,0.0,0.0,0.0,0.0
18675,0.0,812.0,-373.14862060546875,-150.0,1.0,0.0,0.0,0.0
18676,0.0,596.2133301580452,-800.0854142150548,-157.11547663258835,0.0,0.0,0.0,0.0
18677,0.0,628.2012569743328,-749.6869360819244,-156.21507572961139,0.0,0.0,0.0,0.0
18678,0.0,807.4671398768717,-467.2451344807133,-151.16907309976213,0.0,0.0,0.0,0.0
18679,0.0,849.0,-401.80816650390625,-150.0,1.0,0.0,0.0,0.0
18680,0.0,605.5317146218434,-804.1321702907148,-157.26953485915726,0.0,0.0,0.0,0.0
18681,0.0,744.1156148010118,-613.3885110433082,-153.9822763030971,0.0,0.0,0.0,0.0
18682,0.0,838.1902942452848,-483.9063087346107,-151.7507920216474,0.0,0.0,0.0,0.0
18683,0.0,912.0,-382.31634521484375,-150.0,1.0,0.0,0.0,0.0
18684,0.0,646.609017302809,-760.1657427546102,-156.35021922852346,0.0,0.0,0.0,0.0
18685,0.0,740.8420076480273,-639.2336921330874,-154.153376508819,0.0,0.0,0.0,0.0
18686,0.0,859.672269623926,-486.73521783026683,-151.3831004627551,0.0,0.0,0.0,0.0
18687,0.0,919.0,-410.59814453125,-150.0,1.0,0.0,0.0,0.0
18688,0.0,527.3056207354223,-914.7997673361751,-159.15521608039836,0.0,0.0,0.0,0.0
18689,0.0,618.792687487706,-806.2382045205616,-157.15951657604316,0.0,0.0,0.0,0.0
18690,0.0,916.226715934005,-453.29320246793054,-150.6712886306015,0.0,0.0,0.0,0.0
18691,0.0,947.0,-416.776611328125,-150.0,1.0,0.0,0.0,0.0
18692,0.0,794.7809073079145,-666.084283483981,-154.22836705303587,0.0,0.0,0.0,0.0
18693,0.0,807.5780422650546,-654.0013587311687,-153.9902225239608,0.0,0.0,0.0,0.0
18694,0.0,829.6154976614482,-633.1938173408579,-153.58012296222574,0.0,0.0,0.0,0.0
18695,0.0,1022.0,-451.54632568359375,-150.0,1.0,0.0,0.0,0.0
18696,0.0,324.5568853138835,-656.1552469666519,-156.35654505473394,0.0,0.0,0.0,0.0
18697,0.0,219.99080815016976,-500.9923847636448,-154.59826284723331,0.0,0.0,0.0,0.0
18698,0.0,206.95717629382455,-481.65211994176997,-154.37910187635512,0.0,0.0,0.0,0.0
18699,0.0,6.0,-183.45703125,-151.0,1.0,0.0,0.0,0.0
18700,0.0,397.1544384036495,-732.9181604361206,-157.4342459647843,0.0,0.0,0.0,0.0
18701,0.0,284.21069053089116,-534.7407843118374,-155.39381693839016,0.0,0.0,0.0,0.0
18702,0.0,265.03635292948127,-501.09642606856795,-155.04741551519786,0.0,0.0,0.0,0.0
18703,0.0,41.0,-107.98979187011719,-151.0,1.0,0.0,0.0,0.0
18704,0.0,309.0760134428565,-597.2593949848772,-155.30851672171568,0.0,0.0,0.0,0.0
18705,0.0,283.2580037790689,-554.3668038351275,-154.77391725242896,0.0,0.0,0.0,0.0
18706,0.0,232.52004317628916,-470.0736058602424,-153.72331392691464,0.0,0.0,0.0,0.0
18707,0.0,101.0,-251.57359313964844,-151.0,1.0,0.0,0.0,0.0
18708,0.0,505.5565296429845,-919.8534129589594,-159.3590808980903,0.0,0.0,0.0,0.0
18709,0.0,494.33332326671194,-893.9799101657728,-159.0929797706194,0.0,0.0,0.0,0.0
18710,0.0,460.7709537541929,-816.6066504916046,-158.29721926613846,0.0,0.0,0.0,0.0
18711,0.0,153.0,-107.08457946777344,-151.0,1.0,0.0,0.0,0.0
18712,0.0,489.1261086273847,-869.9682699184407,-158.8733836024144,0.0,0.0,0.0,0.0
18713,0.0,476.4450145731235,-833.9283922579439,-158.51822940320116,0.0,0.0,0.0,0.0
18714,0.0,323.06847541758907,-398.0297479056941,-154.2226755883015,0.0,0.0,0.0,0.0
18715,0.0,208.0,-71.00325012207031,-151.0,1.0,0.0,0.0,0.0
18716,0.0,460.80451714267406,-518.8881718767148,-155.5647342074222,0.0,0.0,0.0,0.0
18717,0.0,413.427080106989,-131.36128283923256,-151.88703361561102,0.0,0.0,0.0,0.0
18718,0.0,406.071442400631,-71.19535628046322,-151.31604804023164,0.0,0.0,0.0,0.0
18719,0.0,402.0,-37.892723083496094,-151.0,1.0,0.0,0.0,0.0
18720,0.0,465.07636366005903,-383.8714476888774,-154.27349789550334,0.0,0.0,0.0,0.0
18721,0.0,443.78593310311476,-131.7799386351403,-151.87656200498643,0.0,0.0,0.0,0.0
18722,0.0,436.74560855111537,-48.41825950917587,-151.08394268456266,0.0,0.0,0.0,0.0
18723,0.0,436.0,-39.589805603027344,-151.0,1.0,0.0,0.0,0.0
18724,0.0,493.27717520297176,-652.4428900372054,-156.80619111696103,0.0,0.0,0.0,0.0
18725,0.0,465.0881473019371,-217.58803767773566,-152.6391174272429,0.0,0.0,0.0,0.0
18726,0.0,459.17553810376756,-126.37784025780616,-151.76507954577434,0.0,0.0,0.0,0.0
18727,0.0,454.0,-46.537986755371094,-151.0,1.0,0.0,0.0,0.0
18728,0.0,506.7801436114155,-824.9432386644818,-158.43016588525418,0.0,0.0,0.0,0.0
18729,0.0,493.31667055849664,-515.125610764015,-155.37844532659258,0.0,0.0,0.0,0.0
18730,0.0,482.7706572597938,-272.44374025642435,-152.98801564555328,0.0,0.0,0.0,0.0
18731,0.0,474.0,-70.61585998535156,-151.0,1.0,0.0,0.0,0.0
18732,0.0,508.81531189664065,-798.6618225300714,-158.1169788558452,0.0,0.0,0.0,0.0
18733,0.0,508.4571992366185,-780.6682837837657,-157.93249657643986,0.0,0.0,0.0,0.0
18734,0.0,507.02392174328116,-708.6525831688176,-157.19414150411453,0.0,0.0,0.0,0.0
18735,0.0,495.0,-104.50498962402344,-151.0,1.0,0.0,0.0,0.0
18736,0.0,511.29506226265073,-917.5384245485583,-159.33409802214584,0.0,0.0,0.0,0.0
18737,0.0,510.38400924121044,-846.3355050706409,-158.5965789095513,0.0,0.0,0.0,0.0
18738,0.0,504.01460270056697,-348.53753902188987,-153.44039266236373,0.0,0.0,0.0,0.0
18739,0.0,501.0,-112.93268585205078,-151.0,1.0,0.0,0.0,0.0
18740,0.0,536.9968396584309,-563.7724122887234,-154.62981714389522,0.0,0.0,0.0,0.0
18741,0.0,541.0970051469224,-504.30736502495466,-153.8466394663182,0.0,0.0,0.0,0.0
18742,0.0,544.3606393085337,-456.9746024287635,-153.2232486714037,0.0,0.0,0.0,0.0
18743,0.0,556.0,-288.16796875,-151.0,1.0,0.0,0.0,0.0
18744,0.0,515.0226678095107,-901.0721971704822,-159.05640479435792,0.0,0.0,0.0,0.0
18745,0.0,537.9809925823513,-689.3700969080762,-156.16535648962983,0.0,0.0,0.0,0.0
18746,0.0,541.4225153328629,-657.6353078242474,-155.73197955067653,0.0,0.0,0.0,0.0
18747,0.0,579.0,-311.1277770996094,-151.0,1.0,0.0,0.0,0.0
18748,0.0,516.0883627486263,-895.109169679116,-158.96937301546498,0.0,0.0,0.0,0.0
18749,0.0,523.7278559280275,-831.0975638491144,-158.08589421240498,0.0,0.0,0.0,0.0
18750,0.0,567.0581583056223,-468.0313013163963,-153.0749068626151,0.0,0.0,0.0,0.0
18751,0.0,585.0,-317.6959228515625,-151.0,1.0,0.0,0.0,0.0
18752,0.0,522.7322783615538,-888.7431325092797,-158.8482978425037,0.0,0.0,0.0,0.0
18753,0.0,536.4460697894157,-834.030826409833,-158.0526171111943,0.0,0.0,0.0,0.0
18754,0.0,621.4274914086296,-494.9904102817095,-153.1219544233901,0.0,0.0,0.0,0.0
18755,0.0,658.0,-349.08135986328125,-151.0,1.0,0.0,0.0,0.0
18756,0.0,569.2175578803042,-707.4860399489106,-156.21839971918004,0.0,0.0,0.0,0.0
18757,0.0,588.1793673938239,-633.2160741827629,-155.14030352610365,0.0,0.0,0.0,0.0
18758,0.0,591.4310029404469,-620.4800080093585,-154.9554279264629,0.0,0.0,0.0,0.0
18759,0.0,661.0,-347.9908752441406,-151.0,1.0,0.0,0.0,0.0
18760,0.0,537.4603788742241,-852.2510938851337,-158.31044086021075,0.0,0.0,0.0,0.0
18761,0.0,664.6583339478657,-453.88553959266045,-152.48196313446437,0.0,0.0,0.0,0.0
18762,0.0,683.7226736663472,-394.178791518165,-151.6083950072024,0.0,0.0,0.0,0.0
18763,0.0,697.0,-352.59613037109375,-151.0,1.0,0.0,0.0,0.0
18764,0.0,569.9191869386661,-760.9786788696607,-156.96003535049277,0.0,0.0,0.0,0.0
18765,0.0,649.6130292950529,-525.5545019146601,-153.4950856828238,0.0,0.0,0.0,0.0
18766,0.0,660.5137903506688,-493.35248198663186,-153.0211395499709,0.0,0.0,0.0,0.0
18767,0.0,707.0,-356.0272216796875,-151.0,1.0,0.0,0.0,0.0
18768,0.0,515.814326673426,-922.9309597767112,-159.34021012320645,0.0,0.0,0.0,0.0
18769,0.0,657.838106773917,-573.1892502982892,-154.08007011948456,0.0,0.0,0.0,0.0
18770,0.0,724.4475269621632,-409.1597302593194,-151.6130545569569,0.0,0.0,0.0,0.0
18771,0.0,741.0,-368.3983154296875,-151.0,1.0,0.0,0.0,0.0
18772,0.0,640.5640443949445,-669.6049248376653,-155.56088194844872,0.0,0.0,0.0,0.0
18773,0.0,754.311025347612,-436.9797095823423,-152.0892505728736,0.0,0.0,0.0,0.0
18774,0.0,758.0680770509407,-429.2961213772552,-151.97458292663197,0.0,0.0,0.0,0.0
18775,0.0,790.0,-363.9917907714844,-151.0,1.0,0.0,0.0,0.0
18776,0.0,668.9598779495295,-676.451868116507,-155.3369861195303,0.0,0.0,0.0,0.0
18777,0.0,729.8907933586145,-576.9627549935715,-153.72605989565093,0.0,0.0,0.0,0.0
18778,0.0,802.8790593610865,-457.7861792895387,-151.7963545736571,0.0,0.0,0.0,0.0
18779,0.0,833.0,-408.6041564941406,-151.0,1.0,0.0,0.0,0.0
18780,0.0,587.0681585448094,-814.5658283831358,-157.59680193294554,0.0,0.0,0.0,0.0
18781,0.0,619.1888696723728,-763.9886476085323,-156.78783587491802,0.0,0.0,0.0,0.0
18782,0.0,691.8010320084755,-649.6537424340177,-154.95908511978655,0.0,0.0,0.0,0.0
18783,0.0,849.0,-402.1286926269531,-151.0,1.0,0.0,0.0,0.0
18784,0.0,580.168993207536,-886.1358945224441,-158.0918300548515,0.0,0.0,0.0,0.0
18785,0.0,847.3427170411815,-701.6392000080734,-152.61299615235214,0.0,0.0,0.0,0.0
18786,0.0,866.9851206425951,-688.0751470586358,-152.2101965610083,0.0,0.0,0.0,0.0
18787,0.0,926.0,-647.3224487304688,-151.0,1.0,0.0,0.0,0.0
18788,0.0,699.7107259668235,-693.3438425004983,-155.71351202196922,0.0,0.0,0.0,0.0
18789,0.0,770.7719749455875,-602.6491086518666,-154.2838774271302,0.0,0.0,0.0,0.0
18790,0.0,922.1294562285245,-409.47312767442145,-151.23881567350898,0.0,0.0,0.0,0.0
18791,0.0,934.0,-394.3228759765625,-151.0,1.0,0.0,0.0,0.0
18792,0.0,573.6175161280091,-860.7732164346527,-158.30678217607215,0.0,0.0,0.0,0.0
18793,0.0,689.7379715446415,-724.716885150327,-156.07621975563964,0.0,0.0,0.0,0.0
18794,0.0,865.4025419326875,-518.8937431562474,-152.7018720758693,0.0,0.0,0.0,0.0
18795,0.0,954.0,-415.08563232421875,-151.0,1.0,0.0,0.0,0.0
18796,0.0,622.732781520957,-819.2110399326261,-157.57634050268945,0.0,0.0,0.0,0.0
18797,0.0,644.9595610424722,-796.3625305368447,-157.1919506228667,0.0,0.0,0.0,0.0
18798,0.0,742.888155790503,-695.6946665734584,-155.4983737045386,0.0,0.0,0.0,0.0
18799,0.0,1003.0,-428.30694580078125,-151.0,1.0,0.0,0.0,0.0
18800,0.0,332.2766054413711,-612.5971629390085,-156.39924922908946,0.0,0.0,0.0,0.0
18801,0.0,156.88970012058468,-298.50957714304514,-153.3648737045084,0.0,0.0,0.0,0.0
18802,0.0,151.62330127031169,-289.07836848071383,-153.27375953754864,0.0,0.0,0.0,0.0
18803,0.0,78.0,-157.23178100585938,-152.0,1.0,0.0,0.0,0.0
18804,0.0,461.3505915191977,-842.7807360321833,-158.6160503793043,0.0,0.0,0.0,0.0
18805,0.0,375.4132604838625,-687.227189943054,-157.10129131287655,0.0,0.0,0.0,0.0
18806,0.0,357.5386495716938,-654.8726930224079,-156.78622766577604,0.0,0.0,0.0,0.0
18807,0.0,86.0,-163.36569213867188,-152.0,1.0,0.0,0.0,0.0
18808,0.0,486.89570979431096,-890.9509633505572,-159.0590628995396,0.0,0.0,0.0,0.0
18809,0.0,485.70339803641633,-888.8863812892489,-159.03769530531213,0.0,0.0,0.0,0.0
18810,0.0,180.39136584845636,-360.2144625706875,-153.56615350982898,0.0,0.0,0.0,0.0
18811,0.0,93.0,-208.889404296875,-152.0,1.0,0.0,0.0,0.0
18812,0.0,502.11530647965844,-917.8004262856915,-159.33141269125136,0.0,0.0,0.0,0.0
18813,0.0,456.888042345439,-841.8739215242142,-158.51894686848095,0.0,0.0,0.0,0.0
18814,0.0,403.9757401392334,-753.0459492312682,-157.56842646956707,0.0,0.0,0.0,0.0
18815,0.0,94.0,-232.66571044921875,-152.0,1.0,0.0,0.0,0.0
18816,0.0,455.83267608291374,-842.0069925480656,-158.49517465853634,0.0,0.0,0.0,0.0
18817,0.0,371.58148658535697,-703.4508714112062,-156.97439506471764,0.0,0.0,0.0,0.0
18818,0.0,218.4799119788696,-451.66617324934197,-154.21082873608069,0.0,0.0,0.0,0.0
18819,0.0,96.0,-250.24063110351562,-152.0,1.0,0.0,0.0,0.0
18820,0.0,407.3628199340183,-744.0760081544928,-157.5691499369719,0.0,0.0,0.0,0.0
18821,0.0,354.14628124020464,-647.2476832721425,-156.58244031965768,0.0,0.0,0.0,0.0
18822,0.0,299.67634311118684,-548.1387785043248,-155.5724909105906,0.0,0.0,0.0,0.0
18823,0.0,107.0,-197.5611572265625,-152.0,1.0,0.0,0.0,0.0
18824,0.0,359.53488507378125,-626.731080800638,-156.58879090179659,0.0,0.0,0.0,0.0
18825,0.0,299.64673203517907,-505.8143031550995,-155.441508276536,0.0,0.0,0.0,0.0
18826,0.0,259.0277589724012,-423.80283536352795,-154.66336703012263,0.0,0.0,0.0,0.0
18827,0.0,120.0,-143.09976196289062,-152.0,1.0,0.0,0.0,0.0
18828,0.0,430.36574216766354,-767.7272795487391,-157.92965952582574,0.0,0.0,0.0,0.0
18829,0.0,340.22791997908297,-583.4971981326105,-156.1850565157242,0.0,0.0,0.0,0.0
18830,0.0,270.45584908401247,-440.8920853234928,-154.83462933710993,0.0,0.0,0.0,0.0
18831,0.0,124.0,-141.5552215576172,-152.0,1.0,0.0,0.0,0.0
18832,0.0,429.99956772395774,-753.5302532688519,-157.83218760690227,0.0,0.0,0.0,0.0
18833,0.0,161.76983287761527,-161.0419405795908,-152.34317529763197,0.0,0.0,0.0,0.0
18834,0.0,156.08398300608707,-148.4825589789042,-152.22682093464024,0.0,0.0,0.0,0.0
18835,0.0,145.0,-123.99932861328125,-152.0,1.0,0.0,0.0,0.0
18836,0.0,490.1739351994615,-885.5669556022973,-159.05998490782932,0.0,0.0,0.0,0.0
18837,0.0,470.3969961381599,-841.0645440179496,-158.65193252004457,0.0,0.0,0.0,0.0
18838,0.0,405.2130593918666,-694.3865180211035,-157.3070094785117,0.0,0.0,0.0,0.0
18839,0.0,148.0,-115.60122680664062,-152.0,1.0,0.0,0.0,0.0
18840,0.0,504.16743385657725,-911.2188177381591,-159.30394208172666,0.0,0.0,0.0,0.0
18841,0.0,384.957176550417,-548.081245770328,-156.1165020468026,0.0,0.0,0.0,0.0
18842,0.0,307.17599678638595,-311.1446817315215,-154.03679135792476,0.0,0.0,0.0,0.0
18843,0.0,231.0,-79.09781646728516,-152.0,1.0,0.0,0.0,0.0
18844,0.0,426.6164630224325,-673.864772260212,-157.1551509122219,0.0,0.0,0.0,0.0
18845,0.0,385.33799907073126,-547.5785233422819,-156.01486185278264,0.0,0.0,0.0,0.0
18846,0.0,344.9287036299979,-423.9513857482652,-154.89858297320436,0.0,0.0,0.0,0.0
18847,0.0,240.0,-102.93526458740234,-152.0,1.0,0.0,0.0,0.0
18848,0.0,481.16820325449453,-840.6446012751338,-158.65900748395086,0.0,0.0,0.0,0.0
18849,0.0,448.67580760140675,-741.1157419821479,-157.7581092680612,0.0,0.0,0.0,0.0
18850,0.0,355.9404814009929,-457.0541624225928,-155.18688950280017,0.0,0.0,0.0,0.0
18851,0.0,241.0,-104.97501373291016,-152.0,1.0,0.0,0.0,0.0
18852,0.0,465.09438469310413,-787.0259746069472,-158.16394581650013,0.0,0.0,0.0,0.0
18853,0.0,418.8683216601087,-641.0636623678454,-156.83306108426416,0.0,0.0,0.0,0.0
18854,0.0,256.27211869677046,-127.65377650136065,-152.1517884461642,0.0,0.0,0.0,0.0
18855,0.0,251.0,-111.00666046142578,-152.0,1.0,0.0,0.0,0.0
18856,0.0,455.6235661839132,-719.5953798199132,-157.62495188536622,0.0,0.0,0.0,0.0
18857,0.0,438.38624688702345,-653.5909103166425,-157.04651835191353,0.0,0.0,0.0,0.0
18858,0.0,319.1155780804203,-196.88432582466703,-153.04414691545034,0.0,0.0,0.0,0.0
18859,0.0,288.0,-77.7377700805664,-152.0,1.0,0.0,0.0,0.0
18860,0.0,438.6375897132555,-642.2964490422837,-156.97589802701808,0.0,0.0,0.0,0.0
18861,0.0,356.98609960868055,-315.90436382003884,-154.14732446681342,0.0,0.0,0.0,0.0
18862,0.0,350.9909679282798,-291.939540546859,-153.939640921303,0.0,0.0,0.0,0.0
18863,0.0,295.0,-68.12232971191406,-152.0,1.0,0.0,0.0,0.0
18864,0.0,506.45449815656514,-912.7667184343816,-159.30239548916052,0.0,0.0,0.0,0.0
18865,0.0,411.0051304831132,-519.4954451290207,-155.5641696011663,0.0,0.0,0.0,0.0
18866,0.0,333.46809440343577,-200.02670845073987,-152.52747106018677,0.0,0.0,0.0,0.0
18867,0.0,320.0,-144.5353546142578,-152.0,1.0,0.0,0.0,0.0
18868,0.0,469.1027974618661,-695.9316921962904,-157.46818518187857,0.0,0.0,0.0,0.0
18869,0.0,443.2297530282183,-550.9210745050095,-156.228262924675,0.0,0.0,0.0,0.0
18870,0.0,443.01073979701937,-549.6935713396913,-156.21776708292424,0.0,0.0,0.0,0.0
18871,0.0,355.0,-56.41989517211914,-152.0,1.0,0.0,0.0,0.0
18872,0.0,497.0728527157984,-839.6011226202626,-158.70729959976913,0.0,0.0,0.0,0.0
18873,0.0,389.7428930682602,-140.63471666731118,-152.81004906968462,0.0,0.0,0.0,0.0
18874,0.0,381.8661629800609,-89.3389765171247,-152.37726170220114,0.0,0.0,0.0,0.0
18875,0.0,375.0,-44.624366760253906,-152.0,1.0,0.0,0.0,0.0
18876,0.0,439.3528352502786,-357.2024180030338,-154.69018901668525,0.0,0.0,0.0,0.0
18877,0.0,435.7188294214279,-328.1719008606343,-154.44792196142853,0.0,0.0,0.0,0.0
18878,0.0,431.68417775702164,-295.94079562209345,-154.17894518380143,0.0,0.0,0.0,0.0
18879,0.0,399.0,-34.84088897705078,-152.0,1.0,0.0,0.0,0.0
18880,0.0,485.9115710915673,-671.1482689402378,-157.30670609356292,0.0,0.0,0.0,0.0
18881,0.0,453.5435146036607,-339.2168483192157,-154.53230125174235,0.0,0.0,0.0,0.0
18882,0.0,443.5332237094043,-236.56224257847055,-153.67427631794894,0.0,0.0,0.0,0.0
18883,0.0,424.0,-36.2508430480957,-152.0,1.0,0.0,0.0,0.0
18884,0.0,492.019574217352,-541.6520918577785,-156.14130589954345,0.0,0.0,0.0,0.0
18885,0.0,488.06557859327114,-462.10643215201367,-155.45958251608124,0.0,0.0,0.0,0.0
18886,0.0,475.4456045692951,-208.22042552797836,-153.28372492574053,0.0,0.0,0.0,0.0
18887,0.0,468.0,-58.431304931640625,-152.0,1.0,0.0,0.0,0.0
18888,0.0,509.46706443598305,-788.1803548839725,-158.1741724582498,0.0,0.0,0.0,0.0
18889,0.0,505.92421362598594,-534.8316864245256,-155.86361758216475,0.0,0.0,0.0,0.0
18890,0.0,500.8429549170132,-171.4717265911387,-152.54975320674774,0.0,0.0,0.0,0.0
18891,0.0,500.0,-111.1921615600586,-152.0,1.0,0.0,0.0,0.0
18892,0.0,513.5492885280046,-631.9255844434364,-156.70551564363018,0.0,0.0,0.0,0.0
18893,0.0,513.6342480735108,-619.4206014570893,-156.58966171793986,0.0,0.0,0.0,0.0
18894,0.0,516.8722245409573,-142.83094464639703,-152.1742392623309,0.0,0.0,0.0,0.0
18895,0.0,517.0,-124.02399444580078,-152.0,1.0,0.0,0.0,0.0
18896,0.0,528.4074487138495,-661.625701923411,-156.36899097891674,0.0,0.0,0.0,0.0
18897,0.0,544.084069816559,-409.4920797961669,-153.46591299693353,0.0,0.0,0.0,0.0
18898,0.0,547.7874686325569,-349.92877520766024,-152.78009840137835,0.0,0.0,0.0,0.0
18899,0.0,552.0,-282.1768798828125,-152.0,1.0,0.0,0.0,0.0
18900,0.0,522.2945611191969,-805.5085817826994,-157.98674376833688,0.0,0.0,0.0,0.0
18901,0.0,537.5752914047282,-624.2463351819683,-155.8445853170942,0.0,0.0,0.0,0.0
18902,0.0,549.8409736868251,-478.7490268073261,-154.12509714670676,0.0,0.0,0.0,0.0
18903,0.0,565.0,-298.9304504394531,-152.0,1.0,0.0,0.0,0.0
18904,0.0,521.3152881092383,-843.2186992417695,-158.40941243230685,0.0,0.0,0.0,0.0
18905,0.0,551.0545927643341,-569.5083626200633,-155.10504524840732,0.0,0.0,0.0,0.0
18906,0.0,562.8478697762179,-460.96709515493257,-153.7946811359758,0.0,0.0,0.0,0.0
18907,0.0,579.0,-312.3084411621094,-152.0,1.0,0.0,0.0,0.0
18908,0.0,521.0250568212181,-851.3819651480358,-158.5008681656065,0.0,0.0,0.0,0.0
18909,0.0,531.9534931346387,-757.1016492455876,-157.35452869217076,0.0,0.0,0.0,0.0
18910,0.0,550.8617289157505,-593.9790952520233,-155.37114731652966,0.0,0.0,0.0,0.0
18911,0.0,583.0,-316.7201843261719,-152.0,1.0,0.0,0.0,0.0
18912,0.0,525.46406510672,-824.3542779485357,-158.1658536522242,0.0,0.0,0.0,0.0
18913,0.0,567.4847540122827,-495.74656338211554,-154.15113815169275,0.0,0.0,0.0,0.0
18914,0.0,586.0945426423096,-350.2153912487679,-152.37313286856914,0.0,0.0,0.0,0.0
18915,0.0,590.0,-319.6741638183594,-152.0,1.0,0.0,0.0,0.0
18916,0.0,573.8709212371882,-492.56541105248107,-154.0921166557351,0.0,0.0,0.0,0.0
18917,0.0,576.0589593826985,-477.0950197000108,-153.90240236566197,0.0,0.0,0.0,0.0
18918,0.0,591.7748740195337,-365.97659592264336,-152.53975080755487,0.0,0.0,0.0,0.0
18919,0.0,598.0,-321.96221923828125,-152.0,1.0,0.0,0.0,0.0
18920,0.0,523.9328677417633,-856.6655958480171,-158.5436255583259,0.0,0.0,0.0,0.0
18921,0.0,527.6267720692498,-833.8210692744768,-158.25947907159616,0.0,0.0,0.0,0.0
18922,0.0,585.649945039532,-474.98342777479985,-153.79615807388217,0.0,0.0,0.0,0.0
18923,0.0,609.0,-330.57769775390625,-152.0,1.0,0.0,0.0,0.0
18924,0.0,553.6434136272628,-700.9699003689693,-156.5868608091754,0.0,0.0,0.0,0.0
18925,0.0,589.453326920427,-503.33852657688215,-154.11152118061565,0.0,0.0,0.0,0.0
18926,0.0,597.6494453185655,-458.10495883473646,-153.54496921761069,0.0,0.0,0.0,0.0
18927,0.0,620.0,-334.75445556640625,-152.0,1.0,0.0,0.0,0.0
18928,0.0,560.1356607653253,-687.9009889979015,-156.39559612136222,0.0,0.0,0.0,0.0
18929,0.0,564.0673590302804,-668.0423427961525,-156.14463665764168,0.0,0.0,0.0,0.0
18930,0.0,625.5845767889057,-357.3245357676868,-152.21800573687835,0.0,0.0,0.0,0.0
18931,0.0,629.0,-340.07354736328125,-152.0,1.0,0.0,0.0,0.0
18932,0.0,520.5320066959429,-889.6662888963526,-158.94246872247265,0.0,0.0,0.0,0.0
18933,0.0,557.6567443318077,-709.2672113161692,-156.65081825112298,0.0,0.0,0.0,0.0
18934,0.0,625.5814203952943,-379.202955321319,-152.45793701263617,0.0,0.0,0.0,0.0
18935,0.0,633.0,-343.1540832519531,-152.0,1.0,0.0,0.0,0.0
18936,0.0,596.1665015885764,-570.1577962830393,-154.81366227369503,0.0,0.0,0.0,0.0
18937,0.0,604.7189925951593,-533.4496143732738,-154.34027716262955,0.0,0.0,0.0,0.0
18938,0.0,605.7739660154057,-528.9215586067651,-154.2818837998853,0.0,0.0,0.0,0.0
18939,0.0,647.0,-351.9751281738281,-152.0,1.0,0.0,0.0,0.0
18940,0.0,575.433656640221,-672.5172319428345,-156.13507070314625,0.0,0.0,0.0,0.0
18941,0.0,596.4519729787556,-586.7004704569752,-155.0288435274339,0.0,0.0,0.0,0.0
18942,0.0,640.7348828078582,-405.89550732409737,-152.6981640627443,0.0,0.0,0.0,0.0
18943,0.0,654.0,-351.73468017578125,-152.0,1.0,0.0,0.0,0.0
18944,0.0,600.4593235743471,-734.542919458743,-156.85764385422732,0.0,0.0,0.0,0.0
18945,0.0,637.132508263936,-652.50075482986,-155.76834133869497,0.0,0.0,0.0,0.0
18946,0.0,650.2796226675415,-623.0891361382995,-155.37783299007302,0.0,0.0,0.0,0.0
18947,0.0,764.0,-368.6834716796875,-152.0,1.0,0.0,0.0,0.0
18948,0.0,525.0352886978267,-907.4006658399209,-159.15175071960994,0.0,0.0,0.0,0.0
18949,0.0,609.6891296235283,-743.821968676344,-156.97369306285947,0.0,0.0,0.0,0.0
18950,0.0,631.4857319436467,-701.7038583681908,-156.41288854347394,0.0,0.0,0.0,0.0
18951,0.0,803.0,-370.2826232910156,-152.0,1.0,0.0,0.0,0.0
18952,0.0,761.7248296860562,-456.5333517860751,-153.14911599781584,0.0,0.0,0.0,0.0
18953,0.0,776.6222748562874,-428.13326300929083,-152.7710082523785,0.0,0.0,0.0,0.0
18954,0.0,795.5563245253134,-392.0378999883286,-152.2904486161088,0.0,0.0,0.0,0.0
18955,0.0,807.0,-370.22198486328125,-152.0,1.0,0.0,0.0,0.0
18956,0.0,620.6175420771938,-739.1222269542966,-156.84722345031133,0.0,0.0,0.0,0.0
18957,0.0,733.0067381047276,-538.8595630083198,-154.11490912225136,0.0,0.0,0.0,0.0
